[02-Jul-2015 04:38:25]  <IllFlower> Well, nothing can cause them further harm.
[02-Jul-2015 04:38:30]  <BGTB2005> Icon: well then. I was thinking that Rin would summon her wings and make a sort of 'tent' with them to shield herself and the others from Miyama's attack
[02-Jul-2015 04:38:37]  <Icon> I mean, Rig's commented at times even after he's exited.
[02-Jul-2015 04:38:53]  <BGTB2005> but that works too I guess
[02-Jul-2015 04:39:07]  <Icon> Whatever you want, you're risking your life either way. :p
[02-Jul-2015 04:39:20]  <IllFlower> Kazuki: "I have to wait 24 hours before I can grow new crops? This is a rip-off!"
[02-Jul-2015 04:39:34]  <Rig> Basically
[02-Jul-2015 04:40:33]  <IllFlower> "I'm going to angrily tweet about this! #fuckeverything"
[02-Jul-2015 04:40:34]  <BGTB2005> I probably wouldn't get to use Hikari's relationship dice after she was part of the conflict and folded, but whatever
[02-Jul-2015 04:41:02]  <Calica> "I think one of my fellow Conservators is basically killing herself right now #fml"
[02-Jul-2015 04:41:42]  <Rig> "Locked out of fighting a demon. #emgirlprobs"
[02-Jul-2015 04:42:11]  <Icon> "Even the sane one is trapped there. #gdi #canthavenicethings"
[02-Jul-2015 04:42:23]  <Calica> "Called myself an emgirl despite being an emboy #emboyprobs"
[02-Jul-2015 04:43:11]  <Calica> anyways, is it still BGTB2005's see/
[02-Jul-2015 04:43:13]  <Calica> ?
[02-Jul-2015 04:43:15]  <IllFlower> Yes.
[02-Jul-2015 04:43:19]  <IllFlower> What's the plan?
[02-Jul-2015 04:44:09]  <Calica> I think Rin wants to summon her wings as a shield
[02-Jul-2015 04:44:12]  <BGTB2005> still thinking of going with the wing-tent, but trying to decide between having Rin protect herself or the other two as well
[02-Jul-2015 04:44:22]  <Calica> BGTB2005: you don't need to protect the other two, Hikari's goti t
[02-Jul-2015 04:44:29]  <IllFlower> The other two are, mechanically speaking, fine.
[02-Jul-2015 04:44:41]  <Rig> However, Rin is dead.
[02-Jul-2015 04:44:43]  <Rig> Long live Rin.
[02-Jul-2015 04:44:54]  <Icon> Hikari can take care of things. Hikari's got this.
[02-Jul-2015 04:44:58]  <BGTB2005> for flavour reasons, though
[02-Jul-2015 04:44:58]  <IllFlower> 万岁万岁万万岁
[02-Jul-2015 04:45:01]  <Calica> rin has 3d10 fallout already
[02-Jul-2015 04:45:15]  <Calica> BGTB2005: hikari's protecting ayako color-wise
[02-Jul-2015 04:46:00]  <Calica> IllFlower: long live, long live, long long live?
[02-Jul-2015 04:46:28]  <BGTB2005> Summoning her wings, Rin crouches and wraps them around herself to protect herself from the blizzard
[02-Jul-2015 04:46:37]  <BGTB2005> @dice add d8 >! wings
[02-Jul-2015 04:46:37]  <Omnipresence> 14: Rolled 7 = 7. Bank now has 1 1 2 2 2 3 3 3 3 3 3 4 5 5 6 7 = 53.
[02-Jul-2015 04:46:54]  <BGTB2005> @dice use 5 7
[02-Jul-2015 04:46:54]  <Omnipresence> 14BGTB2005: Used 5 7 = 12. Bank now has 1 1 2 2 2 3 3 3 3 3 3 4 5 6 = 41.
[02-Jul-2015 04:47:18]  <IllFlower> Raise.
[02-Jul-2015 04:47:51]  <Calica> you have a 1d10 relationship slot open :p
[02-Jul-2015 04:48:05]  <IllFlower> 1d10 death
[02-Jul-2015 04:48:26]  <IllFlower> You'd have to have a hell of a justification for making a new relationship now.
[02-Jul-2015 04:48:33]  <Calica> true
[02-Jul-2015 04:48:37]  <BGTB2005> not sure what to fill it with...
[02-Jul-2015 04:48:47]  <Calica> i don't think he's going to accept it anyways
[02-Jul-2015 04:48:51]  <IllFlower> Except death. 1d10 death is always an option. If you die.
[02-Jul-2015 04:49:12]  <Rig> Jun.
[02-Jul-2015 04:49:14]  <IllFlower> That's right, I've given up on trying to convince you crazy diamonds not to die.
[02-Jul-2015 04:49:15]  <Rig> Jun is an option.
[02-Jul-2015 04:49:21]  <Calica> IllFlower: hey, I gave
[02-Jul-2015 04:49:32]  <BGTB2005> (Rin: "hey witches, I'd like to borrow your power k thanx")
[02-Jul-2015 04:49:39]  <Icon> Hikari has a sense of self-preservation.
[02-Jul-2015 04:49:49]  <BGTB2005> and she';s the one with the Reckless trait
[02-Jul-2015 04:49:57]  <Icon> But yeah just do something flashy to ward off the danger, imo.
[02-Jul-2015 04:50:07]  <Calica> Icon: it's raise time now
[02-Jul-2015 04:50:13]  <Icon> Right
[02-Jul-2015 04:50:15]  <Calica> @dice show IllFlower 
[02-Jul-2015 04:50:15]  <Omnipresence> 14Calica: Bank has 1 1 1 1 2 2 2 2 2 2 2 3 3 4 4 4 5 = 41.
[02-Jul-2015 04:50:23]  <BGTB2005> she made a wing-tent, is that not flashy enough?
[02-Jul-2015 04:50:40]  <BGTB2005> @dice
[02-Jul-2015 04:50:40]  <Omnipresence> 14BGTB2005: Bank has 1 1 2 2 2 3 3 3 3 3 3 4 5 6 = 41.
[02-Jul-2015 04:51:48]  <Calica> divebomb him
[02-Jul-2015 04:51:59]  <IllFlower> There's a ceiling in here!
[02-Jul-2015 04:53:22]  <Calica> try to tackle him yet again :P
[02-Jul-2015 04:53:47]  <Rig> Die.
[02-Jul-2015 04:53:49]  <IllFlower> There's magic. This is magic, you know.
[02-Jul-2015 04:54:10]  <Calica> oh yeah, throw fire
[02-Jul-2015 04:54:24]  <Icon> Explosive fire.
[02-Jul-2015 04:55:07]  <IllFlower> I keep bringing up Set Fire to Flames during these conflicts and it's becoming less and less of a joke...
[02-Jul-2015 04:55:41]  <Calica> well, rin might die soon, so that might be over
[02-Jul-2015 04:56:43]  <BGTB2005> With the blizzard dying down, Rin unfurls her wings. Aiming her cannon, she unleashes a mass of fire to saturate Naoki and the area around him in flame.
[02-Jul-2015 04:57:04]  <BGTB2005> @dice use 5 6
[02-Jul-2015 04:57:04]  <Omnipresence> 14BGTB2005: Used 5 6 = 11. Bank now has 1 1 2 2 2 3 3 3 3 3 3 4 = 30.
[02-Jul-2015 04:57:59]  <IllFlower> I'm going to assign my last 1d10 to fire resistance and hope for the best.
[02-Jul-2015 04:58:12]  <IllFlower> (What is this, NetHack?!)
[02-Jul-2015 04:58:17]  <IllFlower> @dice add d10
[02-Jul-2015 04:58:17]  <Omnipresence> 14IllFlower: Rolled 4 = 4. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 3 4 4 4 4 5 = 45.
[02-Jul-2015 04:58:29]  <Calica> IllFlower: see, ayako's 2d4 trait
[02-Jul-2015 04:59:30]  *** Xeniera <~Max@75-175-57-214.ptld.qwest.net> has quit IRC (Read error: Connection reset by peer)
[02-Jul-2015 05:00:03]  <IllFlower> No. Okay. Miyama's attempt to completely shield himself from the fire doesn't work, but at the last second a purple cloud covers him, taking some of the edge off the damage.
[02-Jul-2015 05:00:13]  <IllFlower> @dice use 4 4 3
[02-Jul-2015 05:00:13]  <Omnipresence> 14IllFlower: Used 3 4 4 = 11. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 4 4 5 = 34.
[02-Jul-2015 05:00:27]  <IllFlower> Invoking Preservation to take 2d10 instead of 3d10 fallout.
[02-Jul-2015 05:00:50]  <Calica> we're going to kill a prophet as well
[02-Jul-2015 05:01:16]  <IllFlower> I think that's a Rage Against the Machine song.
[02-Jul-2015 05:02:09]  *** jseblan <~chatzilla@CPE788df722aae1-CM788df722aae0.cpe.net.cable.rogers.com> has quit IRC (Quit: ChatZilla 0.9.91.1 [Firefox 38.0.5/20150525141253])
[02-Jul-2015 05:02:17]  <IllFlower> Bracing himself against the floor, Miyama focuses his telekinetic power and attempts to slam Rin into the nearest wall.
[02-Jul-2015 05:02:20]  <IllFlower> @dice use 4 5
[02-Jul-2015 05:02:20]  <Omnipresence> 14IllFlower: Used 4 5 = 9. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 4 = 25.
[02-Jul-2015 05:03:43]  <Rig> "We still have a 2hr train ride home #missingdinner"
[02-Jul-2015 05:03:45]  <BGTB2005> hmm...
[02-Jul-2015 05:04:02]  <IllFlower> Rig: #andeveryothermealfortherestofwhatwouldhavebeenmylife
[02-Jul-2015 05:04:45]  <Icon> So uh who is going to try to help Ayako?
[02-Jul-2015 05:05:00]  <Calica> Icon: we'll see
[02-Jul-2015 05:05:03]  <IllFlower> Who knows? We'll find out when we actually roll these frickin' fallout dice.
[02-Jul-2015 05:05:03]  <Icon> True.
[02-Jul-2015 05:05:08]  <BGTB2005> I'm trying to figure out how to use Rin's transformation to her costume to help her, if it would even be feasible
[02-Jul-2015 05:06:04]  <Calica> your transformation has protective power, yeah
[02-Jul-2015 05:06:37]  <Calica> I mean, we've used it like that multiple times
[02-Jul-2015 05:07:20]  <Icon> Yeah, Ayako's done it a few times, Hikari a bit.
[02-Jul-2015 05:07:28]  <BGTB2005> Suddenly thrown at a wall, Rin completes her transformation, relying on her costume's protective runes to cushion the blow
[02-Jul-2015 05:07:31]  <BGTB2005> @dice add 2d6
[02-Jul-2015 05:07:31]  <Omnipresence> 14BGTB2005: Rolled 1 6 = 7. Bank now has 1 1 1 2 2 2 3 3 3 3 3 3 4 6 = 37.
[02-Jul-2015 05:08:30]  *** Medicine <~Vick@d67-193-23-119.home3.cgocable.net> has quit IRC (Quit: Leaving)
[02-Jul-2015 05:08:54]  <BGTB2005> @dice use 3 6
[02-Jul-2015 05:08:54]  <Omnipresence> 14BGTB2005: Used 3 6 = 9. Bank now has 1 1 1 2 2 2 3 3 3 3 3 4 = 28.
[02-Jul-2015 05:10:11]  *** SehaLee <Mibbit@108-204-104-234.lightspeed.cicril.sbcglobal.net> has quit IRC (Quit: http://www.mibbit.com ajax IRC Client)
[02-Jul-2015 05:10:44]  <IllFlower> Raise.
[02-Jul-2015 05:13:43]  <Calica> how much fallout has Rin taken already
[02-Jul-2015 05:13:53]  <IllFlower> Still just the 3d10.
[02-Jul-2015 05:14:55]  <IllFlower> Actually, you know what? I give. I don't think I can win and this is getting ludicrous.
[02-Jul-2015 05:15:02]  <Calica> yeah, this is getting too long
[02-Jul-2015 05:15:03]  <IllFlower> ROLL FALLOUT EVERYONE
[02-Jul-2015 05:15:07]  <IllFlower> @dice roll 2d10
[02-Jul-2015 05:15:07]  <Omnipresence> 14IllFlower: Rolled 3 4 = 7.
[02-Jul-2015 05:15:09]  <Calica> @dice roll 3d8
[02-Jul-2015 05:15:09]  <Omnipresence> 14Calica: Rolled 1 3 6 = 10.
[02-Jul-2015 05:15:11]  <IllFlower> lol.
[02-Jul-2015 05:15:14]  <BGTB2005> @dice roll 3d10
[02-Jul-2015 05:15:14]  <Omnipresence> 14BGTB2005: Rolled 1 2 8 = 11.
[02-Jul-2015 05:15:20]  <IllFlower> NOBODY DIED
[02-Jul-2015 05:15:23]  <BGTB2005> woohoo
[02-Jul-2015 05:15:29]  <Icon> \o/
[02-Jul-2015 05:16:26]  <Calica> that's one long-term and one XP for both of us, right?
[02-Jul-2015 05:16:48]  <IllFlower> Yeah.
[02-Jul-2015 05:17:04]  <IllFlower> I was actually expecting someone to just flat-out die.
[02-Jul-2015 05:17:16]  <BGTB2005> so was I
[02-Jul-2015 05:17:20]  <Calica> same
[02-Jul-2015 05:17:41]  <Icon> Same.
[02-Jul-2015 05:17:42]  <IllFlower> I mean, really that only happens if you roll 20. Which is hard.
[02-Jul-2015 05:17:48]  <Rig> Not for me.
[02-Jul-2015 05:17:48]  <Rig> :D
[02-Jul-2015 05:17:57]  <IllFlower> Natural 20.
[02-Jul-2015 05:17:59]  *** SpruceZeus <~chatzilla@232.166-62-69.ftth.swbr.surewest.net> has quit IRC (Quit: we're living on borrowed time and it looks like they want it back)
[02-Jul-2015 05:18:04]  <Rig> I'm glad to see no one learned their lesson.
[02-Jul-2015 05:18:05]  <IllFlower> You also had like 6d10 fallout though.
[02-Jul-2015 05:18:09]  <Rig> True.
[02-Jul-2015 05:18:15]  <Calica> Rig: did you natural 20 in marsdogs too?
[02-Jul-2015 05:18:31]  <Rig> Nah, just got badly wounded.
[02-Jul-2015 05:18:32]  <IllFlower> Nah. Nitya's character had to save his life, though.
[02-Jul-2015 05:18:37]  <BGTB2005> I think the only time he had that happen was with Jun
[02-Jul-2015 05:18:57]  *** AttObl|2Heart <~AttObl@2602:306:ccc6:8ea0:d9de:7bfe:3d67:b64a> has joined #madokamadness
[02-Jul-2015 05:19:53]  <Rig> What now then?
[02-Jul-2015 05:20:24]  <IllFlower> Well, Calica and BGTB2005 need to decide on their fallout.
[02-Jul-2015 05:20:47]  <BGTB2005> I was almost ready with a raise where Rin gave her motivations for fighting and hoping it would let me use the 1d8 Stands up of Others trait, but oh well
[02-Jul-2015 05:21:07]  <Calica> BGTB2005: this session is going on seven hours
[02-Jul-2015 05:21:21]  <BGTB2005> Long term I guess minus one to WL, for burnout and such?
[02-Jul-2015 05:21:30]  <BGTB2005> :/
[02-Jul-2015 05:21:39]  <BGTB2005> oops, sorry
[02-Jul-2015 05:22:28]  <IllFlower> Done.
[02-Jul-2015 05:22:42]  <Calica> My brain has constructed a vague train of logic connecting Ayako's witching out to costume damage taking the costume to 1d6
[02-Jul-2015 05:23:49]  <IllFlower> It's pretty beat up by now. Also witchy.
[02-Jul-2015 05:23:52]  <Calica> and for the XP...maybe a relationship with Hikari?  Surprised that never happened
[02-Jul-2015 05:24:38]  <IllFlower> Shipped.
[02-Jul-2015 05:24:51]  <IllFlower> Uh, I mean, 1d6.
[02-Jul-2015 05:25:06]  <Calica> preparing for ship wars betwen IllFlower and BGTB2005 
[02-Jul-2015 05:25:28]  <IllFlower> BGTB2005: XP?
[02-Jul-2015 05:25:32]  <BGTB2005> not sure what to do with XP
[02-Jul-2015 05:25:43]  <BGTB2005> maybe something with the Suicidal Effort trait?
[02-Jul-2015 05:25:57]  <IllFlower> Emphasis on the suicidal part.
[02-Jul-2015 05:26:08]  <IllFlower> 2d4? 1d6?
[02-Jul-2015 05:28:08]  <IllFlower> Anyway, while you're deciding:
[02-Jul-2015 05:28:12]  <Nitya> fuck lessons
[02-Jul-2015 05:28:14]  <BGTB2005> 2d4 I think? I' not sure what would fit better
[02-Jul-2015 05:28:19]  <BGTB2005> *I'm
[02-Jul-2015 05:28:58]  <IllFlower> The black tendrils retreat from the walls, returning the room to much the state it was in before the fight, with the exception of an overturned table and some faint scorch marks on the tatami flooring.
[02-Jul-2015 05:29:10]  <IllFlower> BGTB2005: 2d4 done.
[02-Jul-2015 05:29:31]  <IllFlower> Miyama remains standing at the far end of the room.
[02-Jul-2015 05:29:55]  <IllFlower> "It seems we've reached a stalemate."
[02-Jul-2015 05:30:07]  <IllFlower> He looks at Ayako. "And you have some very interesting partners."
[02-Jul-2015 05:30:45]  <Rig> (Kazuki tweets: "Teammates aren't dead yet #yay?")
[02-Jul-2015 05:31:14]  <Icon> Hahah.
[02-Jul-2015 05:31:30]  <IllFlower> ("#wasgonnastealtheirpudding")
[02-Jul-2015 05:32:02]  <IllFlower> srsly tho, might want to have Kazuki rejoin with appropriate panic and/or disinterest.
[02-Jul-2015 05:32:18]  <Icon> Hikari dematerializes her staff, and rests the barely conscious Ayako on her shoulder.
[02-Jul-2015 05:32:19]  <IllFlower> Yeah, that's right, panicked disinterest. You heard it here first.
[02-Jul-2015 05:32:20]  <Rig> Yeah, trying to come up with something. Kazuki jumps in and starts another conflict.
[02-Jul-2015 05:32:21]  <Icon> pulls the*
[02-Jul-2015 05:33:00]  * IllFlower hits Rig with the fan
[02-Jul-2015 05:33:07]  <Rig> Kazuki slams open the sliding door and practically leaps into the room, ready to fight, only to stop short as he sees everyone standing relatively calmly.
[02-Jul-2015 05:33:21]  <Nitya> illflower jumps in with a fan, starts conflict with rig
[02-Jul-2015 05:33:24]  <IllFlower> Well, exhausted and agitated. So, yeah, calm.
[02-Jul-2015 05:33:48]  <IllFlower> Nitya: 10d10 super fan skillz
[02-Jul-2015 05:33:55]  <BGTB2005> pfff
[02-Jul-2015 05:33:59]  <Rig> relatively calm
[02-Jul-2015 05:34:14]  <Rig> Last time the whole team took on a prophet it ended up with a hospital losing a lot of office space.
[02-Jul-2015 05:34:23]  <BGTB2005> @dice roll 10d10 >! super fan skillz
[02-Jul-2015 05:34:23]  <Omnipresence> 14: Rolled 1 2 3 4 5 7 8 8 9 9 = 56.
[02-Jul-2015 05:34:43]  <IllFlower> Rig: That's why they have insurance. /handwave
[02-Jul-2015 05:34:48]  <Icon> "Hi, Kazuki." Hikari greets, with the kindest expression she can muster.
[02-Jul-2015 05:34:54]  <BGTB2005> and it was only a candidate then
[02-Jul-2015 05:35:09]  <IllFlower> THIS ISN'T THE TIME FOR CALM GREETINGS IT'S STILL KINDA TENSE HELLO
[02-Jul-2015 05:35:36]  <Rig> "What the hell happened?" Kazuki says, trying not to shout.
[02-Jul-2015 05:35:44]  <Icon> Someone has to want to not kill someone!
[02-Jul-2015 05:36:29]  <IllFlower> "It seemed to me like some extrajudicial enforcement."
[02-Jul-2015 05:37:02]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has quit IRC (Quit: Leaving.)
[02-Jul-2015 05:37:46]  *** AttObl|2Heart <~AttObl@2602:306:ccc6:8ea0:d9de:7bfe:3d67:b64a> has quit IRC (Quit: ChatZilla 0.9.91.1 [Firefox 38.0.5/20150525141253])
[02-Jul-2015 05:37:55]  <Rig> Kazuki looks at Ayako and then back to Miyama.
[02-Jul-2015 05:38:07]  <Rig> What does the person with no context for this say...
[02-Jul-2015 05:38:25]  <Icon> Hikari sighs, then frowns. "Ayako attacked Miyama, who responded in turn. Rin got involved too, before..." she trails off. Surely Kazuki of all people can piece it together.
[02-Jul-2015 05:38:26]  <BGTB2005> "You had those initiates killed." Rin keeps her cannon pointed in Naoki's direction, her exhaustion clear in how much it's shaking. "You tried to kill my big sister. I couldn't let you leave."
[02-Jul-2015 05:39:17]  <Rig> How does one exactly arrest a Prophet and take him 2 hours away?
[02-Jul-2015 05:39:49]  <IllFlower> "I can't say this is the first time someone's threatened my life, though every time I hope that it's the last."
[02-Jul-2015 05:40:03]  <Rig> Super emo.
[02-Jul-2015 05:40:21]  <IllFlower> hwha
[02-Jul-2015 05:40:32]  <BGTB2005> (Rin: "And if I had the chance I would've made sure it was the last.")
[02-Jul-2015 05:41:13]  <Rig> I honestly have no idea what to do. We've been at this for 7 hours.
[02-Jul-2015 05:41:23]  <IllFlower> Miyama backs towards the exterior door opposite where the Conservators first entered.
[02-Jul-2015 05:42:04]  <IllFlower> "Under any other circumstances, I would be perfectly justified in taking you down in self-defense.
[02-Jul-2015 05:42:52]  <IllFlower> "You're not the third soul, though. And so in this case, I must pass on the provocation."
[02-Jul-2015 05:43:59]  <Calica> Ayako seems to mumble something in her unconscious state: "Three souls make one wish?"
[02-Jul-2015 05:44:01]  <Icon> (Third soul?)
[02-Jul-2015 05:44:16]  <IllFlower> He slides the door open behind him. "Good night."
[02-Jul-2015 05:44:24]  <BGTB2005> I think Hikari's the only fully awake person who would understand the full significance?
[02-Jul-2015 05:44:42]  <IllFlower> And almost immediately, his figure seems to vanish into the darkened mountain terrain.
[02-Jul-2015 05:44:53]  <Rig> Kazuki stares after him for a moment.
[02-Jul-2015 05:45:07]  <Rig> (Wasn't his stake escaping and he lost, he can't escape)
[02-Jul-2015 05:45:33]  <IllFlower> Is anyone keen on stopping him?
[02-Jul-2015 05:45:44]  <BGTB2005> would this be another conflict?
[02-Jul-2015 05:45:47]  <Rig> Kazuki could try, but he'd die.
[02-Jul-2015 05:45:48]  <IllFlower> No.
[02-Jul-2015 05:45:52]  <BGTB2005> either way
[02-Jul-2015 05:46:04]  <Calica> Ayako would probably be but
[02-Jul-2015 05:46:09]  <BGTB2005> Watching Naoki leave, Rin starts to chase after
[02-Jul-2015 05:46:29]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has joined #madokamadness
[02-Jul-2015 05:46:30]  <Rig> Kazuki sighs and turns to see if Ayako is all right.
[02-Jul-2015 05:46:46]  <IllFlower> I judged that everyone was too worn out to pursue him, but if that's not the case...
[02-Jul-2015 05:46:53]  <IllFlower> We're not doing another conflict, though.
[02-Jul-2015 05:47:24]  <BGTB2005> Rin's pretty much just fueled by her concern for her big sister by this point
[02-Jul-2015 05:48:07]  <Icon> Hikari takes a deep breath, and leans Ayako against the wall, properly inspecting her this time. "Damn it..." she mutters, failing to keep her anger in check.
[02-Jul-2015 05:48:25]  <Icon> (Well, Hikari would be, if we hadn't failed and if we were more able.)
[02-Jul-2015 05:49:14]  <IllFlower> Someone should really pick up on Ayako's hint.
[02-Jul-2015 05:49:15]  <BGTB2005> I think it's reasonable to believe Rin's heard of the three-souls cult, and though she doesn't know the full details she'd be able to connect the dots?
[02-Jul-2015 05:50:11]  <Icon> "Kazuki, are you familiar with the three souls cult, by any chance?"
[02-Jul-2015 05:51:04]  <Rig> Hahaha, I as a player know nothing about it, so I'd basically be trying to read the logs.
[02-Jul-2015 05:51:20]  <IllFlower> ("Yes, I feel that... in a previous life... it killed me...")
[02-Jul-2015 05:51:37]  <Rig> "I've heard of it, but I don't know much about it."
[02-Jul-2015 05:51:55]  <Rig> "Are you saying Miyama was a member of the cult?"
[02-Jul-2015 05:52:15]  <Icon> (Just to double check, without getting into all of the people's names who I forget, it was three dead folks = wish, yes?)
[02-Jul-2015 05:52:26]  <Calica> that was the idea, yeah
[02-Jul-2015 05:52:33]  <BGTB2005> something like that, i think
[02-Jul-2015 05:53:33]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has quit IRC (Quit: Leaving.)
[02-Jul-2015 05:53:35]  <Icon> "When someone as suspicious as Miyama makes a comment about the third soul like that, then yes."
[02-Jul-2015 05:54:04]  <BGTB2005> ("Now go make sure Rin doesn't get herself killed.")
[02-Jul-2015 05:54:19]  <Rig> "What was the cult about? He's trying to kill 3 people and that's it?"
[02-Jul-2015 05:54:39]  <BGTB2005> Hikari can probably explain later?
[02-Jul-2015 05:54:55]  <BGTB2005> or Ayako if she's awake by then?
[02-Jul-2015 05:54:57]  <Icon> (I'm up for it?)
[02-Jul-2015 05:55:34]  <IllFlower> Hm, I wonder what he's wishing for...
[02-Jul-2015 05:55:44]  <Calica> the revival of his daughter, i think
[02-Jul-2015 05:55:51]  <Icon> "I - or Ayako - can explain that to you on the way, Kazuki." She stands up, thankful that Ayako isn't too bruised up. "We should just be going, now."
[02-Jul-2015 05:56:28]  <Rig> "Where the hell is Rin going?"
[02-Jul-2015 05:57:43]  <IllFlower> I thought wishes couldn't affect magical beings? Hm, magic is weird.
[02-Jul-2015 05:58:03]  <BGTB2005> are they still magical hen they're dead?
[02-Jul-2015 05:58:06]  <BGTB2005> *when
[02-Jul-2015 05:59:00]  <Rig> Her magic was taken away.
[02-Jul-2015 05:59:22]  <Icon> "Trying to catch him. We can meet her on the way, he's already far gone by now."
[02-Jul-2015 05:59:56]  <Icon> Hikari carries Ayako to the door and proceeds on her way, expecting Kazuki to follow.
[02-Jul-2015 06:00:04]  *** Lin_Chong <~Kevin@182.55.189.100> has quit IRC (Read error: Connection reset by peer)
[02-Jul-2015 06:00:56]  <Rig> Kazuki does what seems so hard for everyone else and follows Hikari.
[02-Jul-2015 06:01:05]  <IllFlower> Some of this doesn't quite fit together, but the only answers are even less palatable...
[02-Jul-2015 06:01:30]  <Rig> I don't think I'm capable to tying together plot threads at this point.
[02-Jul-2015 06:01:38]  <IllFlower> I'm going to assume they catch up with a panting Rin at the bottom of the hill.
[02-Jul-2015 06:01:48]  <Icon> Yeah.
[02-Jul-2015 06:02:18]  <Icon> "Rin, give up, he's already escaped." Hikari calls out.
[02-Jul-2015 06:02:34]  <BGTB2005> she has her wings so she probably glided down, but I imagine she's pretty exhausted
[02-Jul-2015 06:03:46]  <IllFlower> Seems like we're ending on an ominous note.
[02-Jul-2015 06:04:07]  <Rig> Always a good ending
[02-Jul-2015 06:04:15]  <IllFlower> Positively diabolical, really.
[02-Jul-2015 06:04:53]  <BGTB2005> "No." Taking a moment to catch her breath, she continues, "'The third soul', I don't know what that means but I think it has something to do with my big sis. I think he's still trying to hurt Chiaki."
[02-Jul-2015 06:05:00]  <IllFlower> Anyone want to say any foreboding last words before the season ends?
[02-Jul-2015 06:05:20]  <Calica> I don't have anything
[02-Jul-2015 06:05:30]  <Rig> Nothing meaningful
[02-Jul-2015 06:05:42]  <BGTB2005> Are Rin's last lines foreboding enough?
[02-Jul-2015 06:05:46]  <Icon> "I'm not telling you to stop. I'm telling you to listen to me and pull yourself in unless you also want to end up like this." She motions to Ayako. "Except having failed." There are hints of anger in her voice.
[02-Jul-2015 06:05:48]  <IllFlower> But, like, dramatic??
[02-Jul-2015 06:07:40]  * Rig thinks about it for a little.
[02-Jul-2015 06:08:05]  <IllFlower> I mean, there's a good thing going now about talking down Rin.
[02-Jul-2015 06:08:11]  <IllFlower> But then after that something dramatic.
[02-Jul-2015 06:08:45]  <Rig> I've got something dramatic, I guess.
[02-Jul-2015 06:09:25]  <IllFlower> ("What do you mean, 'except'? We *have* failed.")
[02-Jul-2015 06:09:26]  <Rig> "Rin, there isn't anything we can do now. We've just got to get back home. We can't protect anyone from here."
[02-Jul-2015 06:10:32]  <Rig> Kazuki looks toward the train station. "Maybe we can't really protect anyone."
[02-Jul-2015 06:10:40]  <Rig> (Sad dramatic music plays)
[02-Jul-2015 06:10:51]  <Calica> we protected, uh
[02-Jul-2015 06:10:54]  <IllFlower> Shit, that's pretty dramatic.
[02-Jul-2015 06:10:54]  <Calica> yumiko?
[02-Jul-2015 06:10:56]  <BGTB2005> "He got away..." Rin falls to her knees, tears streaming down her face.
[02-Jul-2015 06:11:20]  <Icon> Hikari mutters something under her breath in response to Kazuki's remark, before walking towards the station.
[02-Jul-2015 06:11:24]  <Rig> I don't think we've successfully solved a case with Kazuki here. He's pretty downtrodden.
[02-Jul-2015 06:11:26]  <Calica> Ayako slowly wakes up.
[02-Jul-2015 06:11:27]  <IllFlower> Whoa, Rin has tear ducts?
[02-Jul-2015 06:11:34]  <Calica> "...I'm corrupted, aren't I?"
[02-Jul-2015 06:11:38]  <Icon> (BGTB typed quicker so imagine this came before her crying.)
[02-Jul-2015 06:11:51]  <IllFlower> Wait, I didn't mean everyone needed to be dramatic at once!
[02-Jul-2015 06:11:58]  <IllFlower> Now it just seems kinda silly!
[02-Jul-2015 06:12:00]  <Rig> You put so much pressure on us.
[02-Jul-2015 06:12:14]  <Nitya> you probably shouldn't have started a madoka magica/cheka crossover, then
[02-Jul-2015 06:12:16]  <Calica> I was considering whether to push that to next session or not
[02-Jul-2015 06:12:17]  <Icon> Man I was gonna respond to Kazuki regardless.
[02-Jul-2015 06:12:48]  <Icon> Calica: We can retcon? :p
[02-Jul-2015 06:13:33]  <IllFlower> Nitya: Bolshevik Madoka? I think I read a fanfic like that once.
[02-Jul-2015 06:13:50]  <Rig> Are we wrapping?
[02-Jul-2015 06:13:55]  <Calica> i think so?
[02-Jul-2015 06:13:58]  <Icon> Yah.
[02-Jul-2015 06:13:59]  <IllFlower> Sad piano music.
[02-Jul-2015 06:14:12]  <Rig> Bruce Banner walks away, hitching for a ride.
[02-Jul-2015 06:14:34]  <BGTB2005> A final wrap-up session next?
[02-Jul-2015 06:14:52]  <IllFlower> Thanks for sticking around, everyone. We'll be back with emdogs season 2 once we're rolling in money from merchandise sales. Look for a Rin figma coming to a store near you!
[02-Jul-2015 06:15:07]  <Rig> It's also a lighter!
[02-Jul-2015 06:15:10]  <BGTB2005> pfff
[02-Jul-2015 06:15:20]  <Rig> Thanks for running the session, IllFlower.
[02-Jul-2015 06:15:21]  <Icon> But, but, what about the Hikari dolls
[02-Jul-2015 06:15:36]  <Rig> I look forward to season 2's timeskip.
[02-Jul-2015 06:15:38]  <Icon> Or Hikari anything.
